,x,Output
65,0.604524138,1.5657206687284173
66,0.852173914,52.92188253495179
67,0.866773473,55.98309382269791
68,0.413314025,16.23994987799152
69,0.306637635,22.41755597984831
70,0.862569661,55.15538618357378
71,0.47745135,9.419985939494367
72,0.366592573,20.039094549427304
73,0.63659499,3.1787785988659465
74,0.616652456,1.948267641601987
75,0.288564021,22.554160892748015
76,0.834363515,48.571776854972185
77,0.515375251,5.525367757663375
78,0.518618024,5.2275555080938005
79,0.336437891,21.61138362074073
80,0.065002266,13.297627089554616
81,0.429172141,14.656023029285123
82,0.649833919,4.425446284964082
83,0.985133839,53.20662663361064
84,0.444720864,13.009560055407675
85,0.365332195,20.119708805674186
86,0.939221708,60.98124103950896
87,0.161029126,18.298198493997678
88,0.007765579,9.84950486351931
89,0.875899699,57.614143737045296
90,0.952960072,59.567924529829824
91,0.893702416,60.06231431269326
92,0.966428554,57.40657905155159
93,0.098625735,15.042982695765886
94,0.25277843,22.1260448910225
95,0.615723939,1.9094319728879867
96,0.780013585,33.07632172693694
97,0.533842469,3.940344761110836
98,0.908900873,61.28130927188532
99,0.933705353,61.32147975505278
100,0.164580295,18.482033075471833
101,0.388645201,18.431945706774826
102,0.524403943,4.715655381756491
103,0.965557054,57.569127457171916
104,0.91647401,61.55949888046517
105,0.356435904,20.65242338747121
106,0.489895008,8.07939364692946
107,0.638076525,3.301022512224435
108,0.068836706,13.499880707117608
109,0.34069282,21.435425523450846
110,0.121437985,16.225812374992568
111,0.317002901,22.221077786927633
112,0.980004331,54.48837016355456
113,0.362391502,20.3028694812364
114,0.636419039,3.164547895583027
115,0.598944051,1.478301490840849
116,0.696126831,11.512242194657219
117,0.558880538,2.322445415284946
118,0.726144404,18.208120362634062
119,0.329604782,21.86198239252317
120,0.82686985,46.58342163544795
121,0.610079155,1.7076601596228187
122,0.290259208,22.552112463339654
123,0.482664252,8.853718642481553
124,0.463796643,10.920535323310489
125,0.028072154,11.206006673181815
126,0.881264246,58.45898772006977
127,0.471389093,10.084206947487175
128,0.893899545,60.08350477133273
129,0.415871473,15.992534960964676
130,0.230341092,21.46463690856824
131,0.706459777,13.647542885924949
132,0.769061501,29.872556947929397
133,0.821455339,45.10100766761671
134,0.815742973,43.502267989310994
135,0.582307108,1.5302862152744723
136,0.201124967,20.27694375304163
137,0.273619578,22.480898746532457
138,0.952372435,59.64488632967469
139,0.692107158,10.733378504930542
140,0.292588964,22.54573621862302
141,0.940639544,60.87278471994715
142,0.723906638,17.65949435663525
143,0.920293669,61.61268197171658
144,0.91598469,61.548418572273576
145,0.114047889,15.841063378295349
146,0.903137348,60.92008091296803
147,0.665440523,6.344180357707145
148,0.437340068,13.800296071419993
149,0.145127181,17.46721929855085
150,0.940060351,60.91812953480904
151,0.315794119,22.24854839530172
152,0.393801806,18.005506890796227
153,0.029697948,11.306397647432732
154,0.806842196,40.95476824586068
155,0.32909939,21.878952082314907
156,0.365940246,20.080975092663536
157,0.033358691,11.528781884423983
158,0.263990356,22.351353724226634
159,0.76575105,28.914778004825266
160,0.51023261,6.012307517177291
161,0.689984664,10.334149615417218
162,0.156377116,18.05615381814083
163,0.470387381,10.194363237184561
164,0.896313873,60.33190601305169
165,0.122261888,16.268806253450652
166,0.005921091,9.715244669632737
167,0.123322498,16.324180246310775
168,0.69626009,11.538568675722772
169,0.953084639,59.551421722367294
170,0.763040999,28.135587236628552
171,0.135404737,16.95685699198432
172,0.735788751,20.652439498756493
173,0.175476703,19.0389620970086
174,0.039738871,11.905366146031934
175,0.199344451,20.195617045300892
176,0.022920973,10.880751801580793
177,0.262833437,22.331703085616848
178,0.001349238,9.373158066070788
179,0.092422685,14.72315302994254
180,0.608417262,1.6593681521486445
181,0.560316068,2.252065798725525
182,0.629650492,2.6631809059295932
183,0.058579428,12.954843478121091
184,0.363907216,20.20932782792339
185,0.717196302,16.059198186777493
186,0.059004474,12.977707867020754
187,0.668402869,6.763229604926082
188,0.597518444,1.4646540921017817
189,0.282439885,22.543685158257265
190,0.981384748,54.15263189898461
191,0.160938981,18.29352042297634
192,0.494586931,7.5860102172310775
193,0.848231483,52.0113754720761
194,0.017670779,10.536963704640893
195,0.465402933,10.743428681599639
196,0.855631355,53.69267494906954
197,0.902604753,60.88034873778007
198,0.02603739,11.078868107543368
199,0.967066808,57.28558411063487
200,0.650517841,4.499329852843502
201,0.006282221,9.741696432338692
202,0.624513591,2.342087653529333
203,0.109854987,15.623488225443158
204,0.665332901,6.329284409735109
205,0.045365059,12.227369267377988
206,0.015153219,10.367295870849249
207,0.522007149,4.924554412795587
208,0.248648515,22.02427511430766
209,0.122273238,16.26939866635337
210,0.409163647,16.634115957227337
211,0.505692438,6.4558062063427855
212,0.094883709,14.850015325089643
213,0.094115113,14.81039358407194
214,0.880892649,58.403324445475945
215,0.339584745,21.482719138210783
216,0.420373872,15.549053557932936
217,0.819879349,44.66323621779803
218,0.258998138,22.2605301856241
219,0.291752188,22.548503220773053
220,0.039936906,11.916850733382532
221,0.650860087,4.536653354467589
222,0.09185387,14.693832043836807
223,0.15841312,18.16223654232345
224,0.06631842,13.367226200868679
225,0.319171487,22.168751489537865
226,0.561434576,2.1990826428349095
227,0.084707589,14.325217357872718
228,0.968845804,56.939685114971425
229,0.910383953,61.35358723128512
230,0.15750359,18.114873352193985
231,0.19009647,19.76074552645808
232,0.218353051,21.014744856048495
233,0.072212796,13.676791331804193
234,0.688918672,10.136812612211642
235,0.308870947,22.38265871470707
236,0.134926057,16.931741109608165
237,0.288494258,22.554198746532244
238,0.576334771,1.6567810364161772
239,0.88365457,58.80661022414198
240,0.630902494,2.7491778235072246
241,0.14716602,17.57418509176434
242,0.975487,55.53804538685573
243,0.962924956,58.041254513044905
244,0.815569241,43.45315136769487
245,0.092949905,14.75032962883922
246,0.384923314,18.72832296076153
247,0.926860448,61.56410090592463
248,0.845744961,51.420721619938476
249,0.567917437,1.9249045304060104
250,0.399117,17.54750750004216
251,0.891810027,59.85199344621934
252,0.975528342,55.52878577251896
253,0.750857515,24.70049709309488
254,0.958908566,58.70661948022381
255,0.004539866,9.613318097078155
256,0.18068978,19.300334917364502
257,0.721989003,17.195208680797904
258,0.317015231,22.22079132937365
259,0.946761507,60.305600984537804
260,0.243757775,21.891522752967024
261,0.730968274,19.414974766120494
262,0.019474638,10.65656801554352
263,0.181035223,19.317513077312405
264,0.202049186,20.318823991819045
265,0.646207685,4.049311893286003
266,0.701084926,12.513293707565126
267,0.90225202,60.85345108379907
268,0.631710733,2.8063139202700853
269,0.827152366,46.65978434279087
270,0.67480085,7.727480065842528
271,0.659572212,5.565621890002248
272,0.194801027,19.984451894467004
273,0.667360354,6.613771002730672
274,0.938144229,61.05790873440047
275,0.464847772,10.804637336794698
276,0.227633711,21.368269048124347
277,0.878722503,58.069669167979654
278,0.438064599,13.723334713767471
279,0.600098203,1.4919202809888787
280,0.865865279,55.80818890890724
281,0.695626071,11.41360121688841
282,0.533469871,3.969430059473652
283,0.141311842,17.266940414673904
284,0.26161733,22.310131722398616
285,0.354398465,20.7653567639684
286,0.534858663,3.8616894576649514
287,0.386932036,18.569577309825192
288,0.523494584,4.7943725005441
289,0.240657292,21.80078521180677
290,0.402240337,17.27002169975917
291,0.564192407,2.075502504635878
292,0.820378859,44.80227478699736
293,0.69682201,11.649935190330424
294,0.473961567,9.8017710788544
295,0.265474263,22.37530217526099
296,0.641774707,3.625090088487113
297,0.908228567,61.24572974824615
298,0.534888198,3.8594181490378645
299,0.726970758,18.412541758375582
300,0.913213888,61.46758391306422
301,0.506374142,6.388456302701783
302,0.916345211,61.5566757625994
303,0.797667279,38.27871856278317
304,0.449115244,12.532702669830755
305,0.991161072,51.58593266265153
306,0.260779306,22.29472563614905
307,0.434031251,14.149690598464119
308,0.571480986,1.7989251691100065
309,0.837768154,49.44735614858938
310,0.476529964,9.520607691051495
311,0.11222347,15.746329207160677
312,0.559250325,2.304061972340932
313,0.32335785,22.056635361085682
314,0.391520282,18.196407866775203
315,0.73341751,20.039912311101133
316,0.176575375,19.0943637653572
317,0.033277023,11.523873683055212
318,0.791435641,36.4446784595758
319,0.76628403,29.068557300627717
320,0.037763266,11.790149210714743
321,0.760169059,27.315245333887205
322,0.773434823,31.146387085727028
323,0.741058621,22.038859471694295
324,0.051582196,12.574025948261731
325,0.601105868,1.505702635246152
326,0.194052776,19.949200707256477
327,0.70642265,13.639536591748865
328,0.67793937,8.229858004209845
329,0.965097956,57.65351555458538
330,0.208122738,20.5879900408134
331,0.565098391,2.0371291189620564
332,0.223782729,21.225791991281433
333,0.757848882,26.65695399737625
334,0.529221963,4.3100824965580244
335,0.53753735,3.6591427587483025
336,0.822459842,45.3786200548485
337,0.862491502,55.1395658700486
338,0.693087286,10.920554334714424
339,0.145370973,17.48001259597694
340,0.293102931,22.543770494632902
341,0.151829625,17.81854494076287
342,0.245433353,21.93845972438224
343,0.602770777,1.5323643992615956
344,0.39755657,17.683853888021346
345,0.27247825,22.46879414070352
346,0.902716089,60.88874223099184
347,0.12957063,16.65098144488049
348,0.347539635,21.120298591748103
349,0.477137881,9.454203240046908
350,0.896307712,60.33129849057069
351,0.107979819,15.526343938227399
352,0.996556864,50.03839747767698
353,0.444095678,13.07707249505306
354,0.799841711,38.91622034291969
355,0.35192048,20.898096395591587
356,0.099693565,15.098077463233977
357,0.105554277,15.400823580429343
358,0.999055856,49.2933374148116
359,0.480736629,9.062456720718146
360,0.284383088,22.55001050801548
361,0.530331419,4.219533373234171
362,0.177552435,19.143496285287675
363,0.632985815,2.899043116936909
364,0.888627468,59.47050459856392
365,0.115977462,15.941365330460112
366,0.107203841,15.486171320247038
367,0.395670044,17.846612041764217
368,0.898832397,60.568816397680266
369,0.40961973,16.591260293933786
370,0.27119509,22.454123313449763
371,0.20966868,20.654725153019655
372,0.001233506,9.3643200837473
373,0.888645493,59.472761968259064
374,0.983895824,53.52445342782367
375,0.21391697,20.834106812120613
376,0.193426898,19.919616443148062
377,0.435116775,14.035452151627894
378,0.458488732,11.505451832932792
379,0.479736157,9.171113678217111
380,0.152827805,17.87076790587311
381,0.136859962,17.033226252086536
382,0.863773736,55.39714213312537
383,0.471793403,10.039771231897973
384,0.981790763,54.0525775743
385,0.757603746,26.587648681506025
386,0.216668266,20.94697604963012
387,0.097415202,14.980543268657808
388,0.813438456,42.84859870627325
389,0.597013003,1.460653372931219
390,0.480241321,9.116224157721362
391,0.485017467,8.600105034149792
392,0.971728096,56.3525255890555
393,0.491777565,7.88046608105752
394,0.303128345,22.46424606903299
395,0.392077572,18.15010058545522
396,0.025388121,11.037938287402783
397,0.887681783,59.35054370453791
398,0.792996634,36.904817245570584
399,0.959354926,58.635988344597635
400,0.791365962,36.424131398241215
401,0.176842596,19.107814264313536
402,0.376339752,19.37371919008423
403,0.542978385,3.270022742462615
404,0.732792583,19.87970100632002
405,0.836844779,49.21173973979522
406,0.938267769,61.04937030207576
407,0.04962001,12.465551218903403
408,0.74973284,24.389944208095685
409,0.892155099,59.89127199899586
410,0.361909318,20.332240097570313
411,0.338181487,21.541125887581003
412,0.342713022,21.346540323602596
413,0.011341535,10.103997550545763
414,0.422036156,15.382898899721212
415,0.328342461,21.903964888549627
416,0.769069377,29.87484277309987
417,0.489807458,8.088674574845626
418,0.717190178,16.057769375140296
419,0.422521354,15.334164535648895
420,0.244984481,21.926032564176808
421,0.439599005,13.559840576592123
422,0.304601634,22.4458513840899
423,0.587331781,1.466865444514596
424,0.640221984,3.4857296482151554
425,0.271848215,22.46173061210248
426,0.301429586,22.48330012157577
427,0.25703025,22.220486105421436
428,0.383398886,18.846875706446
429,0.004914529,9.641085447191676
430,0.317600138,22.20705731351292
431,0.712789858,15.04655081963675
432,0.577378345,1.6307695010401488
433,0.746699362,23.5586113358123
434,0.87796684,57.95008694565978
435,0.032777625,11.493808874547009
436,0.827486395,46.7499374217433
437,0.383198775,18.862313937489617
438,0.651716162,4.631037579506582
439,0.248632906,22.023872228332273
440,0.744841031,23.054061308911614
441,0.11555575,15.91943462969953
442,0.377063616,19.32139900759813
443,0.659713581,5.583569874981649
444,0.726277783,18.24104923651167
445,0.111247789,15.695706252203006
446,0.939498632,60.960734241917734
447,0.090344883,14.616042424009596
448,0.262106967,22.31892917016647
449,0.741092694,22.047931918560707
450,0.754085455,25.598444170352295
451,0.995170945,50.444084814392326
452,0.790868281,36.277358641545206
453,0.60605407,1.5992851837128086
454,0.239641993,21.76999929080951
455,0.682152122,8.934254978487942
456,0.400620176,17.414714709937257
457,0.070961299,13.611325046059466
458,0.012573536,10.18997298116871
459,0.427736637,14.803923764186223
460,0.805330998,40.51683708144547
461,0.699910547,12.272209350408147
462,0.067400714,13.424316969065078
463,0.893622034,60.05363451987351
464,0.888655494,59.47401397726854
465,0.011122295,10.088608225424174
466,0.775349467,31.706619087680437
467,0.834035566,48.48646902675601
468,0.492466029,7.808031549684628
469,0.240451946,21.79460084975493
470,0.844533515,51.128559056450385
471,0.481224274,9.00957218166296
472,0.965462336,57.58660806409817
473,0.511729659,5.8687910805737005
474,0.487151484,8.37140234952652
475,0.756514857,26.280384770135342
476,0.244092498,21.901018432401006
477,0.986524189,52.84343558360625
478,0.459623537,11.380496739041618
479,0.707217894,13.811542437712987
480,0.316276649,22.23772783340668
481,0.310843058,22.34846513158876
482,0.774304489,31.400683733790274
483,0.319720736,22.154876787933972
484,0.042510949,12.065099907959958
485,0.385915252,18.650289221567576
486,0.07461555,13.802148065244147
487,0.495200336,7.522126500668705
488,0.33402985,21.70419501540709
489,0.931207563,61.43294229040394
490,0.02582689,11.065617703602722
491,0.96308721,58.01297196535516
492,0.43196672,14.365855140043195
493,0.233951652,21.588035939660813
494,0.261554331,22.308988854528046
495,0.610405304,1.71772659848385
496,0.182857966,19.40783796794338
497,0.528745469,4.349306248933871
498,0.696729174,11.631496633793276
499,0.475025775,9.685159357847667
500,0.520562198,5.052673290631091
501,0.23943194,21.763565099778056
502,0.513911364,5.662208592276201
503,0.648599027,4.294408713712173
504,0.841704784,50.43558826474974
505,0.049168664,12.440483038135064
506,0.236434398,21.669360566487082
507,0.391667851,18.18416624221952
508,0.391727606,18.179205060797784
509,0.707396999,13.850430248167058
510,0.612459669,1.7856015196258426
511,0.302384977,22.472867420487916
512,0.253037,22.132091856482887
513,0.801971214,39.538810622402806
514,0.629548224,2.6562909021000536
515,0.175077744,19.018805103899055
516,0.320178814,22.143112641633984
517,0.581136513,1.5507688490427967
518,0.872234625,56.987473546853934
519,0.218145706,21.006461178555615
520,0.133147023,16.838422955742868
521,0.507598431,6.268159866068444
522,0.694958038,11.282721500950274
523,0.467457945,10.516918082646484
524,0.231757413,21.513753050541524
525,0.230100968,21.45622038957417
526,0.33660962,21.604577765541386
527,0.176309614,19.08097719117923
528,0.706060016,13.561460019449541
529,0.710193929,14.464734741694983
530,0.220786687,21.11075754125688
531,0.275599505,22.499766193780257
532,0.654495339,4.947549477175116
533,0.740265412,21.82803964159858
534,0.484579291,8.6472206814435
535,0.29290191,22.544563483367106
536,0.348714846,21.06225953471609
537,0.161579121,18.32672883609352
538,0.363161033,20.255608623426014
539,0.914204568,61.500005371140205
540,0.695091183,11.308742035401437
541,0.058846413,12.969208582562995
542,0.16627944,18.569647846904203
543,0.974134341,55.83741195400863
544,0.207458059,20.55906754271068
545,0.524257207,4.728312029809089
546,0.489026105,8.171615982642251
547,0.687752514,9.92337489321936
548,0.001322743,9.37113554775737
549,0.479471884,9.199849176274356
550,0.492258372,7.829861232375592
551,0.748531768,24.059670843308695
552,0.639132632,3.390807806359689
553,0.967773188,57.14975955121109
554,0.94835098,60.13208624953323
555,0.867284833,56.08060594525806
556,0.26548913,22.375534916702776
557,0.379518386,19.14104826158089
558,0.918444057,61.594329064842086
559,0.736639449,20.87393641030313
560,0.885044385,59.00031430302907
561,0.111082468,15.687131331835182
562,0.888608464,59.46812344067358
563,0.058445003,12.94760656492627
564,0.668886696,6.83332436276315
565,0.447361227,12.72349923477951
566,0.688435829,10.048129428114507
567,0.365434867,20.1131890839484
568,0.68864674,10.086813340263788
569,0.355390418,20.710800037376735
570,0.399156581,17.544028981747985
571,0.925450304,61.58961966463458
572,0.174792029,19.004357137596358
573,0.645830336,4.011677867856278
574,0.724518678,17.80882183300774
575,0.376178324,19.38533317265535
576,0.229567282,21.437422478790516
577,0.392695809,18.098484192214244
578,0.360913086,20.392328202173566
579,0.755420091,25.972454365218354
580,0.172378241,18.881896801571393
581,0.114742143,15.877138876692545
582,0.051414675,12.56479630871285
583,0.702008921,12.704692785630968
584,0.089860187,14.591053187424587
585,0.465109527,10.77577730965912
586,0.991074627,51.610007606191274
587,0.540281001,3.459101359104224
588,0.609110222,1.6788956149708696
589,0.354447173,20.762696776223656
590,0.918728667,61.59806052425766
591,0.931242209,61.43157700593211
592,0.222492006,21.17667184872156
593,0.646507571,4.07942272819092
594,0.70539932,13.419789412926647
595,0.709533823,14.318568015167429
596,0.627562381,2.526517780358162
597,0.401246405,17.358978632097674
598,0.619140989,2.0603059222718088
599,0.78624793,34.914055365640806
600,0.509952158,6.039348372500044
601,0.314112692,22.28474765703438
602,0.48559939,8.53761300981067
603,0.923855329,61.608500351328175
604,0.946380752,60.345560493907314
605,0.987819848,52.49912700247579
606,0.386933615,18.569451402637768
607,0.935115752,61.24683666529664
608,0.500840872,6.942282887152132
609,0.846050899,51.49405491565186
610,0.19850368,20.156926941467887
611,0.684639524,9.366197812900381
612,0.184563667,19.491860952437644
613,0.691314955,10.583390102485382
614,0.718140791,16.280263752728487
615,0.226000524,21.30860388740109
616,0.189098299,19.71267544327953
617,0.407864066,16.75559281902649
618,0.287123988,22.55420184582728
619,0.97226846,56.23880706435658
620,0.012136133,10.15954600992431
621,0.257954706,22.239591174292702
622,0.955865683,59.165859198262396
623,0.533683457,3.9527413427964433
624,0.692043844,10.721348447027694
625,0.371499172,19.713349042667502
626,0.529475492,4.289294158633638
627,0.443530219,13.138057532175125
628,0.32727153,21.938529091694697
629,0.125402875,16.432884266831806
630,0.243378816,21.880700817864884
631,0.819993705,44.69509033554924
632,0.388009766,18.48323406000553
633,0.181063546,19.3189206900986
634,0.692013216,10.7155315983956
635,0.938694556,61.01937084655866
636,0.927687157,61.54527412325034
637,0.752344466,25.11294082630512
638,0.331293155,21.803729131512924
639,0.814792055,43.23310040876741
640,0.919121144,61.60266569102451
641,0.876958699,57.78785221444842
642,0.041977544,12.034532275451735
643,0.235601099,21.64239302451722
644,0.549161105,2.8664665192755905
645,0.384718622,18.74433840761982
646,0.30048471,22.492903775401615
647,0.931396457,61.425436976976115
648,0.999786181,49.072418543480225
649,0.195827659,20.032605709354684
650,0.137765444,17.080754742157108
651,0.834120733,48.50863903370474
652,0.412097314,16.35646315746034
653,0.823066646,45.545770009189354
654,0.241335256,21.821050557224222
655,0.14357076,17.38552971917322
656,0.975420072,55.55302187883272
657,0.269164635,22.428635753912616
658,0.723214122,17.491196861633497
659,0.592826054,1.4441907484475536
660,0.364568694,20.16792807102275
661,0.891923574,59.864963605031434
662,0.283292201,22.546799708914737
663,0.436937579,13.842981081611967
664,0.957179557,58.97233943139064
665,0.750783464,24.680011981357083
666,0.912980993,61.459396075798495
667,0.351881856,20.90012517378669
668,0.888350228,59.43564683954092
669,0.650896228,4.540608363515375
670,0.629927134,2.681920584746976
671,0.045415006,12.23019029695412
672,0.215747603,20.90950621424095
673,0.74718683,23.69156775695511
674,0.167178039,18.615882717635625
675,0.759582039,27.148303677570865
676,0.70808042,13.999316754183482
677,0.154061121,17.935243982678546
678,0.67908182,8.417489383939127
679,0.265236037,22.37155324020139
680,0.551124437,2.7473956944396463
681,0.498483898,7.182842684128886
682,0.569263882,1.8751949135449735
683,0.010836087,10.068476964612188
684,0.043527541,12.12314322491925
685,0.158388716,18.160966303680894
686,0.386570025,18.59839722829038
687,0.563020775,2.126766745794484
688,0.882519997,58.64387428275505
689,0.44599523,12.871675873629144
690,0.299113686,22.50558080615548
691,0.528421071,4.376123639938541
692,0.333282875,21.731990103245344
693,0.264037032,22.352128592265792
694,0.372774261,19.625627103649123
695,0.188171402,19.66785875838798
696,0.190482929,19.779301857602242
697,0.690589072,10.446981524878638
698,0.858698056,54.35347581300003
699,0.595092021,1.4494217812917753
700,0.355929956,20.680785998980973
701,0.007860508,9.856358506534871
702,0.408133087,16.73052440723866
703,0.290979514,22.550583040456246
704,0.687688363,9.91170783243534
705,0.730151818,19.208443043605357
706,0.649659336,4.4067359555166234
707,0.454689827,11.923030526172269
708,0.071879659,13.659377072533966
709,0.043259559,12.10786944432633
710,0.885839175,59.108266143847786
711,0.925006742,61.59593206548662
712,0.033796756,11.555069470424266
713,0.834086631,48.49976320560664
714,0.145177165,17.469842329829838
715,0.3792275,19.162653894515884
716,0.540183864,3.4660523793437363
717,0.128896669,16.61568642958888
718,0.82476345,46.0108930842499
719,0.276552528,22.507875129230698
720,0.113397661,15.807288596266606
721,0.36412987,20.195431693661668
722,0.131029392,16.72740790673438
723,0.798734643,38.591853200378964
724,0.73668707,20.88636238919854
725,0.836403148,49.0985553197671
726,0.029684202,11.305553166118344
727,0.505674148,6.457616750519023
728,0.370734865,19.765327786661423
729,0.562912188,2.131610904909948
730,0.521483113,4.9708326427166725
731,0.391957449,18.160099775907497
732,0.511806931,5.861421652125372
733,0.375733865,19.417208122468224
734,0.939627079,60.9511110443119
735,0.769436633,29.981465701926126
736,0.968129861,57.08041562826757
737,0.239223925,21.75717151180944
738,0.611350867,1.7480078870190567
739,0.863985412,55.439259151679934
740,0.84783175,51.91725611327921
741,0.772780107,30.95514267256941
742,0.026460404,11.105439615121583
743,0.840113854,50.039454684624715
744,0.499790149,7.049200522674241
745,0.363363458,20.243097657359705
746,0.123838199,16.35111593918462
747,0.060545752,13.060389539130412
748,0.516076046,5.460378276700894
749,0.225717506,21.298149710871918
750,0.731057638,19.437635359388068
751,0.004818948,9.634010159344776
752,0.192445097,19.873031462577124
753,0.359083547,20.500584724036855
754,0.11943985,16.121624351647235
755,0.601945743,1.518544704966743
756,0.713020252,15.098722762024508
757,0.865748998,55.78563699350626
758,0.4581399,11.543845775186512
759,0.571138554,1.8102472067979392
760,0.340694573,21.435349884191865
761,0.127663665,16.551140377068062
762,0.027107076,11.145916798261077
763,0.766575456,29.152712777099723
764,0.835304194,48.81554437514852
765,0.157389889,18.108949373294276
766,0.40858666,16.68816625446071
767,0.306533703,22.419081473164383
768,0.647558494,4.186358799372655
769,0.076603308,13.905562686480632
770,0.506967132,6.330083354552684
771,0.062424158,13.160699320123618
772,0.253132254,22.13430969597118
773,0.390547181,18.276761622533584
774,0.311166105,22.34256073093039
775,0.041937128,12.032212970000067
776,0.900521322,60.714779053784795
777,0.116716724,15.979822755853327
778,0.455289815,11.857169920576425
779,0.135544463,16.964188778692375
780,0.009071642,9.943325128844787
781,0.095519165,14.8827758799425
782,0.839813055,49.96405553236319
783,0.754392056,25.68422647717226
784,0.581029773,1.5527422944904714
785,0.964740284,57.71866511841573
786,0.475678314,9.613733360670594
787,0.62996195,2.6842895428327296
788,0.50664414,6.361853459323456
789,0.780548762,33.23384429320241
790,0.239593789,21.768524701581278
791,0.184575171,19.492425931633143
792,0.708758379,14.147793556583665
793,0.432621406,14.297467262921273
794,0.067940946,13.452768644940925
795,0.359613753,20.469491227941703
796,0.919557842,61.60705211518426
797,0.294730289,22.536204406230393
798,0.858779961,54.37081963098454
799,0.47486082,9.703224587051395
800,0.231980281,21.521399067469424
801,0.201766431,20.3060358646784
802,0.115001614,15.890625451749123
803,0.414111437,16.163167275100093
804,0.135312466,16.952015413079767
805,0.988197928,52.39760713218048
806,0.528452519,4.373519872724373
807,0.588703757,1.4565734403746404
808,0.834400183,48.58130481557883
809,0.590267699,1.4485803274848053
810,0.028052915,11.204812437510647
811,0.645740828,4.002792631743986
812,0.680205407,8.60449006294958
813,0.817223407,43.91968526062111
814,0.116499062,15.968497977979098
815,0.077770994,13.966205323266298
816,0.329184495,21.876109569403354
817,0.454172363,11.979800327358745
818,0.362109631,20.320061445534428
819,0.826408139,46.45840304887598
820,0.416597781,15.921663948915793
821,0.187202356,19.620824637381567
822,0.858015061,54.20822347114073
823,0.381253897,19.01084455882824
824,0.856534595,53.88958561414903
825,0.825646817,46.251669123786186
826,0.790161319,36.06882414966195
827,0.571619477,1.7943939701709581
828,0.139770071,17.185993770598337
829,0.147623813,17.598193772959537
830,0.245257521,21.933604632957902
831,0.532387219,4.05468131053577
832,0.651317935,4.586949895407187
833,0.216077938,20.922985515806587
834,0.306389519,22.42118330316198
835,0.205962274,20.493487601884546
836,0.416447198,15.936379044271646
837,0.757492785,26.556293441982334
838,0.04897551,12.429741358152295
839,0.041540359,12.009419879102342
840,0.60421661,1.559476666618238
841,0.054807165,12.750633906128037
842,0.499370249,7.092074236399057
843,0.261885146,22.314962345357888
844,0.891663637,59.835206051097984
845,0.561620967,2.1904126404784705
846,0.384362816,18.77210595613157
847,0.25924753,22.26543608296594
848,0.911917446,61.419276803410966
849,0.163603854,18.43157799190466
850,0.418354929,15.749128730124724
851,0.228709613,21.406949609328514
852,0.557142178,2.4112020348835443
853,0.002202134,9.438013055147596
854,0.420130361,15.573287062236588
855,0.546001529,3.0673839396132365
856,0.831976722,47.94719051512867
857,0.509305761,6.101856092360308
858,0.684880978,9.408756235806422
859,0.625683252,2.410730953225638
860,0.196392348,20.05898554747295
861,0.045267104,12.221834909912111
862,0.745747027,23.299584472776687
863,0.932839826,61.363099287161376
864,0.987587082,52.561393552946456
865,0.411851635,16.379894150784295
866,0.987079553,52.69653822747851
867,0.67777423,8.202945775913676
868,0.515254348,5.536614230385666
869,0.53329403,3.98320175827358
